"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.368250421E0,4.955640435E-1,8.515455127E-1,1.034591103E1
4.370662348E0,4.576904476E-1,9.101884961E-1,1.034468937E1
4.373074327E0,4.185950756E-1,9.566142559E-1,1.034591103E1
4.375486307E0,3.819431961E-1,9.920443892E-1,1.034346771E1
4.377898234E0,3.379609287E-1,1.020144224E0,1.034346771E1
4.380310213E0,2.915352285E-1,1.045800447E0,1.034224606E1
4.382722192E0,2.463312149E-1,1.056796074E0,1.034102440E1
4.385134119E0,1.999054998E-1,1.055574298E0,1.033980274E1
4.387546098E0,1.498145908E-1,1.038470149E0,1.033735943E1
4.389958077E0,9.972367436E-2,1.007926941E0,1.033613777E1
4.392370004E0,4.963276163E-2,9.517273307E-1,1.033491611E1
4.394781984E0,-4.581485991E-4,8.857539296E-1,1.033002853E1
4.397193963E0,-5.054906011E-2,8.124501705E-1,1.032514191E1
4.399605890E0,-9.819651395E-2,7.391464114E-1,1.032147694E1
4.402017869E0,-1.446222365E-1,6.585122347E-1,1.031658936E1
4.404429848E0,-1.898262352E-1,5.656607747E-1,1.031170273E1
4.406841827E0,-2.289215773E-1,4.605920315E-1,1.030803776E1
4.409253754E0,-2.667951882E-1,3.445277214E-1,1.030559444E1
4.411665734E0,-3.010036349E-1,2.223547846E-1,1.029948521E1
4.414077713E0,-3.339903057E-1,1.014035568E-1,1.029459858E1
4.416489640E0,-3.633118272E-1,-2.199113183E-2,1.029093361E1
4.418901619E0,-3.840812445E-1,-1.453858167E-1,1.029093361E1
4.421313598E0,-4.036289155E-1,-2.687804997E-1,1.028726864E1
4.423725525E0,-4.158461988E-1,-3.933969140E-1,1.028482533E1
4.426137504E0,-4.256200492E-1,-5.192350745E-1,1.028482533E1
4.428549484E0,-4.292852283E-1,-6.414080262E-1,1.028238106E1
4.430961411E0,-4.292852283E-1,-7.525854111E-1,1.028360271E1
4.433373390E0,-4.243983030E-1,-8.564324379E-1,1.028482533E1
4.435785369E0,-4.195113778E-1,-9.517273307E-1,1.028360271E1
4.438197296E0,-4.048506320E-1,-1.029918075E0,1.028360271E1
4.440609275E0,-3.901898861E-1,-1.100778341E0,1.028604698E1
4.443021254E0,-3.718639314E-1,-1.167973399E0,1.028726864E1
4.445433182E0,-3.584249020E-1,-1.227838159E0,1.028726864E1
4.447845161E0,-3.425424397E-1,-1.277929068E0,1.028726864E1
4.450257140E0,-3.242164850E-1,-1.321911335E0,1.028726864E1
4.452669067E0,-2.985601723E-1,-1.354898095E0,1.028482533E1
4.455081046E0,-2.704603672E-1,-1.379332662E0,1.028726864E1
4.457493025E0,-2.399171442E-1,-1.390328288E0,1.028971195E1
4.459905004E0,-2.118173689E-1,-1.387884736E0,1.028971195E1
4.462316932E0,-1.812741160E-1,-1.376889229E0,1.028849030E1
4.464728911E0,-1.531743407E-1,-1.356119752E0,1.028726864E1
4.467140890E0,-1.226311028E-1,-1.324354887E0,1.028726864E1
4.469552765E0,-9.453132749E-2,-1.273042202E0,1.028604698E1
4.471964796E0,-7.009673119E-2,-1.203403592E0,1.028482533E1
4.474376775E0,-4.810560122E-2,-1.130099893E0,1.028360271E1
4.476788702E0,-2.489273995E-2,-1.056796074E0,1.028238106E1
4.479200682E0,-1.023198478E-2,-9.761618972E-1,1.027871609E1
4.481612661E0,3.207040019E-3,-8.881973624E-1,1.027871609E1
4.484024588E0,1.298087649E-2,-7.990111113E-1,1.027627277E1
4.486436567E0,2.153298259E-2,-7.037162185E-1,1.027627277E1
4.488848546E0,2.397644334E-2,-6.071996093E-1,1.027382946E1
4.491260473E0,2.764163166E-2,-5.082395077E-1,1.027260780E1
4.493672452E0,3.008509055E-2,-4.080576599E-1,1.027138615E1
4.496084432E0,2.641990222E-2,-3.017672002E-1,1.027016449E1
4.498496359E0,2.031125315E-2,-1.918115467E-1,1.027016449E1
4.500908338E0,1.053741761E-2,-8.307760954E-2,1.026772022E1
4.503320317E0,-4.581485991E-4,2.321286127E-2,1.026649857E1
4.505732296E0,-1.634063199E-2,1.282816082E-1,1.026772022E1
4.508144223E0,-3.344484791E-2,2.296851575E-1,1.026649857E1
4.510556202E0,-5.543597788E-2,3.286452591E-1,1.026649857E1
4.512968129E0,-8.231402934E-2,4.214966893E-1,1.026772022E1
4.515380109E0,-1.116355360E-1,5.082395077E-1,1.026405525E1
4.517792088E0,-1.409570426E-1,5.888736248E-1,1.026405525E1
4.520204067E0,-1.739437431E-1,6.646208763E-1,1.026527691E1
4.522615994E0,-2.069304436E-1,7.257073522E-1,1.026405525E1
4.525027973E0,-2.411388755E-1,7.782417536E-1,1.026405525E1
4.527439952E0,-2.790125012E-1,8.197805285E-1,1.026405525E1
4.529851879E0,-3.193295598E-1,8.588758707E-1,1.026405525E1
4.532263859E0,-3.608683646E-1,9.016364217E-1,1.026161194E1
4.534675838E0,-3.987419903E-1,9.346231222E-1,1.026039028E1
4.537087765E0,-4.341721535E-1,9.407317638E-1,1.025916862E1
4.539499744E0,-4.720457494E-1,9.260709882E-1,1.025672531E1
4.541911723E0,-5.099193454E-1,9.126319885E-1,1.025672531E1
4.544323702E0,-5.453495383E-1,9.089667797E-1,1.025428200E1
4.546735629E0,-5.795579553E-1,8.894191384E-1,1.025306034E1
4.549147609E0,-6.149880886E-1,8.393282294E-1,1.024939442E1
4.551559588E0,-6.504182816E-1,7.770199776E-1,1.024695110E1
4.553971515E0,-6.846266985E-1,7.159335017E-1,1.024450779E1
4.556383494E0,-7.127264738E-1,6.524035931E-1,1.024328613E1
4.558795473E0,-7.359393239E-1,5.913171172E-1,1.023962116E1
4.561207400E0,-7.542653084E-1,5.106829405E-1,1.023717785E1
4.563619379E0,-7.713695168E-1,3.946186602E-1,1.023595524E1
4.566031359E0,-7.884737253E-1,2.602283955E-1,1.023229027E1
4.568443286E0,-8.006910086E-1,1.233946830E-1,1.022984695E1
4.570855265E0,-8.067996502E-1,-1.221729559E-3,1.022618198E1
4.573267244E0,-8.080213666E-1,-1.270598769E-1,1.022618198E1
4.575679171E0,-8.043562174E-1,-2.516762912E-1,1.022618198E1
4.578091150E0,-7.982475758E-1,-3.824013472E-1,1.022496033E1
4.580503129E0,-7.860302329E-1,-5.094612241E-1,1.022373867E1
4.582915057E0,-7.689260244E-1,-6.340776682E-1,1.022373867E1
4.585327036E0,-7.444914579E-1,-7.562506199E-1,1.022496033E1
4.587739015E0,-7.163916826E-1,-8.710931540E-1,1.022618198E1
4.590150942E0,-6.760746241E-1,-9.786053896E-1,1.022740364E1
4.592562921E0,-6.345357895E-1,-1.078787208E0,1.022862530E1
4.594974900E0,-5.881100893E-1,-1.169195175E0,1.023351192E1
4.597386827E0,-5.331322551E-1,-1.246164203E0,1.023473358E1
4.599798807E0,-4.757109582E-1,-1.310915828E0,1.023962116E1
4.602210786E0,-4.207331240E-1,-1.361006737E0,1.024206448E1
4.604622713E0,-3.620901108E-1,-1.401323795E0,1.024450779E1
4.607034692E0,-3.022253513E-1,-1.435532212E0,1.024695110E1
4.609446671E0,-2.399171442E-1,-1.458745122E0,1.024695110E1
4.611858650E0,-1.812741160E-1,-1.472184062E0,1.025183773E1
4.614270577E0,-1.189659163E-1,-1.470962405E0,1.025183773E1
4.616682557E0,-5.787943676E-2,-1.455079913E0,1.025061607E1
4.619094536E0,3.207040019E-3,-1.428201914E0,1.025061607E1
4.621506463E0,6.673697382E-2,-1.395215154E0,1.024939442E1
4.623918442E0,1.290451884E-1,-1.354898095E0,1.024939442E1
4.626330421E0,1.901316643E-1,-1.309694052E0,1.024817276E1
4.628742348E0,2.487746775E-1,-1.259603143E0,1.024939442E1
4.631154327E0,3.013090491E-1,-1.199738383E0,1.024817276E1
4.633566307E0,3.489564955E-1,-1.130099893E0,1.024695110E1
4.635978234E0,3.941605091E-1,-1.051909208E0,1.024328613E1
4.638390213E0,4.405862093E-1,-9.688315392E-1,1.024328613E1
4.640802192E0,4.833467603E-1,-8.747583628E-1,1.024084282E1
4.643214171E0,5.224421024E-1,-7.733548284E-1,1.024084282E1
4.645626098E0,5.554288030E-1,-6.633991599E-1,1.023839951E1
4.648038077E0,5.847502947E-1,-5.497782826E-1,1.023595524E1
4.650450004E0,6.055197120E-1,-4.337140024E-1,1.023473358E1
4.652861984E0,6.214022040E-1,-3.152062297E-1,1.023473358E1
4.655273963E0,6.323977709E-1,-1.918115467E-1,1.023351192E1
4.657685942E0,6.385064125E-1,-6.841685623E-2,1.023229027E1
4.660097869E0,6.385064125E-1,5.253437161E-2,1.023106861E1
4.662509848E0,6.336194873E-1,1.698204130E-1,1.022862530E1
4.664921827E0,6.238456368E-1,2.834412456E-1,1.022862530E1
4.667333702E0,6.067414284E-1,3.933969140E-1,1.022862530E1
4.669745734E0,5.847502947E-1,5.033525825E-1,1.022984695E1
4.672157661E0,5.590940118E-1,6.108647585E-1,1.022740364E1
4.674569640E0,5.334376693E-1,7.073814273E-1,1.022740364E1
4.676981619E0,5.028944016E-1,7.867938280E-1,1.022618198E1
4.679393598E0,4.625773430E-1,8.552106619E-1,1.022618198E1
4.681805525E0,4.149298966E-1,9.101884961E-1,1.022740364E1
4.684217504E0,3.636172712E-1,9.505056143E-1,1.022496033E1
4.686629484E0,3.123046160E-1,9.847140312E-1,1.022373867E1
4.689041411E0,2.634354234E-1,9.981530309E-1,1.022373867E1
4.691453390E0,2.121227980E-1,9.969313145E-1,1.022251701E1
4.693865369E0,1.644753367E-1,9.883792400E-1,1.022129536E1
4.696277244E0,1.107192412E-1,9.749401808E-1,1.021885109E1
4.698689275E0,5.085449293E-2,9.566142559E-1,1.021640778E1
4.701101254E0,-1.023198478E-2,9.236275554E-1,1.021274281E1
4.703513182E0,-7.131846249E-2,8.784235716E-1,1.020785618E1
4.705925161E0,-1.299614757E-1,8.258891702E-1,1.020419025E1
4.708337140E0,-1.849393100E-1,7.623592615E-1,1.019930363E1
4.710749119E0,-2.399171442E-1,6.963858604E-1,1.019319534E1
4.713161046E0,-2.924515009E-1,6.206386089E-1,1.019075203E1
4.715573025E0,-3.437641561E-1,5.338957906E-1,1.018830776E1
4.717985004E0,-3.914116025E-1,4.398226440E-1,1.018586445E1
4.720396932E0,-4.341721535E-1,3.371973634E-1,1.018219948E1
4.722808911E0,-4.708240330E-1,2.321286201E-1,1.017975616E1
4.725220890E0,-5.038107038E-1,1.221729591E-1,1.017731285E1
4.727632817E0,-5.331322551E-1,1.099556591E-2,1.017364788E1
4.730044796E0,-5.587885380E-1,-9.896009415E-2,1.017364788E1
4.732456775E0,-5.832231641E-1,-2.089157552E-1,1.017242527E1
4.734868702E0,-6.027708054E-1,-3.152062297E-1,1.016998196E1
4.737280682E0,-6.210967898E-1,-4.214966893E-1,1.016753864E1
4.739692661E0,-6.357575059E-1,-5.229002237E-1,1.016876030E1
4.742104588E0,-6.467530727E-1,-6.206386089E-1,1.016631699E1
4.744516567E0,-6.553052068E-1,-7.183769941E-1,1.016631699E1
4.746928546E0,-6.589703560E-1,-8.112284541E-1,1.016631699E1
4.749340473E0,-6.614138484E-1,-8.991929293E-1,1.016509533E1
4.751752452E0,-6.577486396E-1,-9.871574640E-1,1.016387367E1
4.754164432E0,-6.479747891E-1,-1.071456790E0,1.016631699E1
4.756576411E0,-6.357575059E-1,-1.144760609E0,1.016753864E1
4.758988338E0,-6.210967898E-1,-1.209512234E0,1.016753864E1
4.761400317E0,-6.052142978E-1,-1.270598769E0,1.016876030E1
4.763812244E0,-5.832231641E-1,-1.323133111E0,1.016998196E1
4.766224223E0,-5.575668216E-1,-1.374445796E0,1.017242527E1
4.768636202E0,-5.282453299E-1,-1.423314929E0,1.017486954E1
4.771048182E0,-4.952586293E-1,-1.458745122E0,1.017609119E1
4.773460109E0,-4.561632872E-1,-1.475849271E0,1.017609119E1
4.775872088E0,-4.182896614E-1,-1.474627614E0,1.017609119E1
4.778284067E0,-3.804160357E-1,-1.457523346E0,1.017609119E1
4.780695994E0,-3.400989771E-1,-1.423314929E0,1.017486954E1
4.783107973E0,-2.997818887E-1,-1.364671946E0,1.017364788E1
4.785519952E0,-2.582430840E-1,-1.293811560E0,1.017242527E1
4.787931879E0,-2.191477418E-1,-1.224173069E0,1.017120361E1
4.790343807E0,-1.812741160E-1,-1.150869250E0,1.016876030E1
4.792755838E0,-1.482874304E-1,-1.070235133E0,1.016753864E1
4.795167765E0,-1.189659163E-1,-9.773836732E-1,1.016753864E1
4.797579744E0,-9.575305134E-2,-8.784235716E-1,1.016387367E1
4.799991723E0,-7.254019380E-2,-7.745765448E-1,1.016387367E1
4.802403650E0,-5.421425030E-2,-6.633991599E-1,1.016265202E1
4.804815629E0,-3.711003438E-2,-5.510000587E-1,1.016143036E1
4.807227609E0,-2.367101051E-2,-4.410443604E-1,1.016020870E1
4.809639588E0,-1.389717404E-2,-3.335321844E-1,1.016020870E1
4.812051515E0,-7.788525894E-3,-2.284634262E-1,1.015898705E1
4.814463494E0,-4.123337101E-3,-1.258381456E-1,1.015776539E1
4.816875473E0,-4.123337101E-3,-2.809977904E-2,1.015654373E1
4.819287400E0,-6.566796452E-3,6.108647957E-2,1.015776539E1
4.821699379E0,-1.267544460E-2,1.502727419E-1,1.015776539E1
4.824111359E0,-1.878409274E-2,2.455676347E-1,1.015898705E1
4.826523286E0,-2.977965772E-2,3.457494676E-1,1.015898705E1
4.828935265E0,-4.199695215E-2,4.459312856E-1,1.015776539E1
4.831347244E0,-5.910116807E-2,5.412262082E-1,1.015898705E1
4.833759171E0,-7.742711157E-2,6.279689670E-1,1.015898705E1
4.836171150E0,-9.697478265E-2,7.073814273E-1,1.015776539E1
4.838583129E0,-1.165224537E-1,7.806851864E-1,1.015654373E1
4.840995057E0,-1.372918636E-1,8.417716622E-1,1.015776539E1
4.843407036E0,-1.580612659E-1,8.808670044E-1,1.015654373E1
4.845819015E0,-1.849393100E-1,8.943060637E-1,1.015776539E1
4.848230942E0,-2.154825479E-1,9.089667797E-1,1.015776539E1
4.850642921E0,-2.435823381E-1,9.260709882E-1,1.015654373E1
4.853054900E0,-2.729038298E-1,9.407317638E-1,1.015532112E1
4.855466775E0,-3.046688139E-1,9.517273307E-1,1.015287781E1
4.857878807E0,-3.352120519E-1,9.468404055E-1,1.015165615E1
4.860290786E0,-3.669770062E-1,9.175189137E-1,1.015043449E1
4.862702765E0,-3.950767815E-1,8.710931540E-1,1.014676952E1
4.865114692E0,-4.231765866E-1,8.112284541E-1,1.014554787E1
4.867526671E0,-4.488328993E-1,7.391464114E-1,1.014310455E1
4.869938650E0,-4.696022868E-1,6.572905183E-1,1.013943863E1
4.872350577E0,-4.915934205E-1,5.607738495E-1,1.013699532E1
4.874762557E0,-5.111411214E-1,4.557051361E-1,1.013333035E1
4.877174536E0,-5.270236135E-1,3.591884971E-1,1.013088703E1
4.879586463E0,-5.392408967E-1,2.663370371E-1,1.012844372E1
4.881998442E0,-5.453495383E-1,1.685986817E-1,1.012722206E1
4.884410421E0,-5.514581800E-1,5.986474827E-2,1.012477875E1
4.886822348E0,-5.526798964E-1,-5.742128938E-2,1.012355614E1
4.889234327E0,-5.514581800E-1,-1.820377111E-1,1.012111282E1
4.891646307E0,-5.453495383E-1,-3.066541255E-1,1.011989117E1
4.894058963E0,-5.367974043E-1,-4.312705398E-1,1.011989117E1
4.896470213E0,-5.209149122E-1,-5.497782826E-1,1.012111282E1
4.898882192E0,-5.001455545E-1,-6.682860851E-1,1.011989117E1
4.901294119E0,-4.757109582E-1,-7.843503952E-1,1.012111282E1
4.903706098E0,-4.463894367E-1,-8.967494965E-1,1.012233448E1
4.906118077E0,-4.146244824E-1,-1.001818180E0,1.012233448E1
4.908530004E0,-3.791943192E-1,-1.098334908E0,1.012477875E1
4.910941984E0,-3.376555145E-1,-1.186299443E0,1.012722206E1
4.913353963E0,-2.912297845E-1,-1.262046576E0,1.012722206E1
4.915765890E0,-2.435823381E-1,-1.340237379E0,1.013210869E1
4.918177869E0,-1.947131455E-1,-1.414762855E0,1.013333035E1
4.920589848E0,-1.434005052E-1,-1.467297196E0,1.013455200E1
4.923001827E0,-8.597921580E-2,-1.495396972E0,1.013699532E1
4.925413754E0,-2.855792828E-2,-1.503949046E0,1.013699532E1
4.927825734E0,3.008509055E-2,-1.505170822E0,1.013943863E1
4.930237713E0,8.750637621E-2,-1.494175196E0,1.014066124E1
4.932649640E0,1.412624866E-1,-1.469740629E0,1.013943863E1
4.935061619E0,1.937968582E-1,-1.439197421E0,1.013943863E1
4.937473598E0,2.463312149E-1,-1.407432437E0,1.013943863E1
4.939885525E0,2.976438701E-1,-1.375667453E0,1.013821697E1
4.942297504E0,3.477347791E-1,-1.328019977E0,1.013821697E1
4.944709484E0,3.917170465E-1,-1.266933560E0,1.013699532E1
4.947121411E0,4.295906425E-1,-1.187521100E0,1.013699532E1
4.949533390E0,4.699077308E-1,-1.087339282E0,1.013455200E1
4.951945369E0,5.053378940E-1,-9.786053896E-1,1.013088703E1
4.954357296E0,5.383245945E-1,-8.649845123E-1,1.012966537E1
4.956769275E0,5.676460862E-1,-7.403681278E-1,1.012722206E1
4.959181254E0,5.908589363E-1,-6.071996093E-1,1.012600040E1
4.961593182E0,6.042979956E-1,-4.764745235E-1,1.012355614E1
4.964005161E0,6.165152788E-1,-3.469711840E-1,1.011989117E1
4.966417140E0,6.189587116E-1,-2.223547846E-1,1.011866951E1
4.968829067E0,6.165152788E-1,-1.001818255E-1,1.011866951E1
4.971241046E0,6.079631448E-1,2.565632015E-2,1.011744785E1
4.973653025E0,5.908589363E-1,1.478292793E-1,1.011866951E1
4.976064952E0,5.688678026E-1,2.687804997E-1,1.011622620E1
4.978476932E0,5.395463109E-1,3.897317350E-1,1.011622620E1
4.980888911E0,5.016726851E-1,5.094612241E-1,1.011500454E1
4.983300890E0,4.589121640E-1,6.267472506E-1,1.011500454E1
4.985712817E0,4.161516428E-1,7.269290686E-1,1.011500454E1
4.988124796E0,3.721693754E-1,8.075632453E-1,1.011378288E1
4.990536775E0,3.294088244E-1,8.723149300E-1,1.011256123E1
4.992948702E0,2.805396616E-1,9.321796298E-1,1.011378288E1
4.995360682E0,2.255618125E-1,9.920443892E-1,1.011011791E1
4.997772661E0,1.656970680E-1,1.051909208E0,1.010889626E1
5.000184640E0,1.058323234E-1,1.097113132E0,1.010767365E1
5.002596515E0,4.352411628E-2,1.115439057E0,1.010523033E1
5.005008546E0,-2.367101051E-2,1.108108759E0,1.010523033E1
5.007420473E0,-9.575305134E-2,1.084895849E0,1.010156536E1
5.009832452E0,-1.629481763E-1,1.056796074E0,1.009790039E1
5.012244432E0,-2.325867712E-1,1.021365881E0,1.009423542E1
5.014656359E0,-2.997818887E-1,9.773836732E-1,1.009056950E1
5.017068338E0,-3.620901108E-1,9.236275554E-1,1.008568287E1
5.019480317E0,-4.243983030E-1,8.600975871E-1,1.007957458E1
5.021892296E0,-4.830413163E-1,7.867938280E-1,1.007713127E1
5.024304223E0,-5.416843295E-1,6.988292933E-1,1.007102203E1
5.026716150E0,-5.978838801E-1,5.962040424E-1,1.006491375E1
5.029128182E0,-6.491965652E-1,4.813614488E-1,1.006124878E1
5.031540109E0,-6.968439817E-1,3.579667509E-1,1.005758286E1
5.033952088E0,-7.359393239E-1,2.284634262E-1,1.005513954E1
5.036364067E0,-7.713695168E-1,9.773836285E-2,1.005025291E1
5.038775994E0,-8.019127250E-1,-3.665188700E-2,1.004903126E1
5.041187921E0,-8.287907839E-1,-1.661552191E-1,1.004658794E1
5.043599952E0,-8.471167088E-1,-2.932150960E-1,1.004292202E1
5.046011879E0,-8.605557680E-1,-4.239401519E-1,1.004170036E1
5.048423859E0,-8.703296185E-1,-5.534434915E-1,1.004170036E1
5.050835838E0,-8.703296185E-1,-6.878337264E-1,1.004292202E1
5.053247765E0,-8.666644096E-1,-8.222240210E-1,1.004292202E1
5.055659744E0,-8.532254100E-1,-9.541707635E-1,1.004414368E1
5.058071723E0,-8.300125003E-1,-1.080008984E0,1.004780960E1
5.060483650E0,-8.019127250E-1,-1.182634234E0,1.005025291E1
5.062895629E0,-7.677043080E-1,-1.260824919E0,1.005147457E1
5.065307609E0,-7.347176075E-1,-1.331685185E0,1.005391788E1
5.067719536E0,-7.005091906E-1,-1.398880363E0,1.005636120E1
5.070131515E0,-6.663007736E-1,-1.453858137E0,1.005880451E1
5.072543494E0,-6.259836555E-1,-1.488066554E0,1.006124878E1
5.074955473E0,-5.807796717E-1,-1.501505613E0,1.006247044E1
5.077367400E0,-5.331322551E-1,-1.495396972E0,1.006247044E1
5.079779379E0,-4.854847789E-1,-1.474627614E0,1.006369209E1
5.082191359E0,-4.366155863E-1,-1.448971272E0,1.006369209E1
5.084603286E0,-3.914116025E-1,-1.418428063E0,1.006369209E1
5.087015265E0,-3.474293351E-1,-1.380554438E0,1.006613541E1
5.089427244E0,-3.046688139E-1,-1.343902469E0,1.006491375E1
5.091839171E0,-2.619082630E-1,-1.301141977E0,1.006369209E1
5.094251150E0,-2.191477418E-1,-1.254716277E0,1.006247044E1
5.096663129E0,-1.763872057E-1,-1.198516726E0,1.006124878E1
5.099075057E0,-1.324049383E-1,-1.125212908E0,1.006002617E1
5.101487036E0,-9.330959618E-2,-1.039691806E0,1.005758286E1
5.103899015E0,-5.421425030E-2,-9.382883310E-1,1.005513954E1
5.106310942E0,-2.244928107E-2,-8.283326626E-1,1.005513954E1
5.108722921E0,8.093958721E-3,-7.147117853E-1,1.005391788E1
5.111134900E0,3.252854943E-2,-5.974257588E-1,1.005025291E1
5.113546827E0,5.940660089E-2,-4.789179862E-1,1.004903126E1
5.115958807E0,8.139773458E-2,-3.555232882E-1,1.004780960E1
5.118370786E0,9.972367436E-2,-2.333503515E-1,1.004536629E1
5.120782713E0,1.082757786E-1,-1.136208475E-1,1.004414368E1
5.123194692E0,1.143844277E-1,2.443459118E-3,1.004414368E1
5.125606671E0,1.168278903E-1,1.160643101E-1,1.004292202E1
5.128018650E0,1.143844277E-1,2.211330533E-1,1.004414368E1
5.130430577E0,1.070540547E-1,3.164279461E-1,1.004292202E1
5.132842557E0,9.605848789E-2,4.056142271E-1,1.004414368E1
5.135254536E0,8.139773458E-2,4.862483740E-1,1.004292202E1
5.137666463E0,6.185005978E-2,5.668824911E-1,1.004292202E1
5.140078442E0,4.108065739E-2,6.499601007E-1,1.004536629E1
5.142490421E0,2.031125315E-2,7.305942774E-1,1.004414368E1
5.144902348E0,-1.679878100E-3,8.087849617E-1,1.004414368E1
5.147314275E0,-2.977965772E-2,8.784235716E-1,1.004414368E1
5.149726307E0,-5.787943676E-2,9.260709882E-1,1.004414368E1
5.152138234E0,-8.597921580E-2,9.468404055E-1,1.004292202E1
5.154550213E0,-1.153007299E-1,9.443969727E-1,1.004047871E1
5.156962192E0,-1.482874304E-1,9.224058390E-1,1.004047871E1
5.159374119E0,-1.800523996E-1,9.016364217E-1,1.003925705E1
5.161786098E0,-2.093739063E-1,8.869756460E-1,1.003681374E1
5.164198077E0,-2.386954129E-1,8.698714375E-1,1.003681374E1
5.166610057E0,-2.619082630E-1,8.393282294E-1,1.003559208E1
5.169021984E0,-2.887863219E-1,7.733548284E-1,1.003192711E1
5.171433963E0,-3.107774556E-1,6.792816520E-1,1.003192711E1
5.173845942E0,-3.352120519E-1,5.729911923E-1,1.002826118E1
5.176257869E0,-3.547597229E-1,4.679224193E-1,1.002337456E1
5.178669848E0,-3.743073940E-1,3.640754223E-1,1.002215290E1
5.181081827E0,-3.889681399E-1,2.663370371E-1,1.001970959E1
5.183493754E0,-3.987419903E-1,1.734855920E-1,1.001848793E1
5.185905734E0,-4.011854529E-1,8.185587823E-2,1.001848793E1
5.188317713E0,-4.011854529E-1,-1.588248461E-2,1.001726627E1
5.190729640E0,-3.962985277E-1,-1.185077652E-1,1.001726627E1
5.193141619E0,-3.877464235E-1,-2.235765159E-1,1.001726627E1
5.195553598E0,-3.804160357E-1,-3.323104382E-1,1.001726627E1
5.197965525E0,-3.669770062E-1,-4.410443604E-1,1.001848793E1
5.200377504E0,-3.535379767E-1,-5.461131334E-1,1.001848793E1
5.202789484E0,-3.339903057E-1,-6.511818767E-1,1.001970959E1
5.205201411E0,-3.119991720E-1,-7.513636947E-1,1.002093124E1
5.207613390E0,-2.887863219E-1,-8.491020203E-1,1.002093124E1
5.210025369E0,-2.619082630E-1,-9.431751966E-1,1.002093124E1
5.212437296E0,-2.338084877E-1,-1.036026716E0,1.002459621E1
5.214849275E0,-2.057087123E-1,-1.125212908E0,1.002459621E1
5.217261254E0,-1.727220118E-1,-1.203403592E0,1.002703953E1
5.219673182E0,-1.360701323E-1,-1.263268352E0,1.002703953E1
5.222085161E0,-9.208786488E-2,-1.303585410E0,1.002826118E1
5.224497140E0,-4.444041103E-2,-1.329241753E0,1.003070545E1
5.226909067E0,3.207040019E-3,-1.346346021E0,1.002948380E1
5.229321046E0,4.841103405E-2,-1.354898095E0,1.003070545E1
5.231733025E0,9.728021920E-2,-1.358563304E0,1.003192711E1
5.234145004E0,1.424842030E-1,-1.351232886E0,1.003437042E1
5.236556932E0,1.828012913E-1,-1.323133111E0,1.003192711E1
5.238968911E0,2.206749022E-1,-1.275485635E0,1.003192711E1
5.241380890E0,2.597702444E-1,-1.204625368E0,1.003070545E1
